cik,cusip6,cusip8
1069878.0,111587,11158703
1524513.0,46431w,46431w52
1804196.0,300000,300000
884713.0,165273,16527393
1822929.0,G3141W,G3141W10
25445.0,224441,22444110
1289945.0,476506,476506
1804196.0,675000,675000
1364742.0,L871E1,L871E1
1761055.0,150000,150000
729580.0,259037,259037
1422930.0,614870,614870
1819133.0,87583X,87583X10
1655759.0,44704e,44704e70
1100663.0,512430,512430
1303942.0,676773,676773
1100663.0,46436e,46436e79
1323404.0,453384,45338424
1385280.0,17243v,17243v10
1828105.0,433539,43353910
1178819.0,463818,46381878
1100663.0,46436e,46436e78
1100663.0,46436e,46436e77
1383057.0,063020,06302015
1510400.0,358734,35873433
1398659.0,414728,414728
1383084.0,063020,06302015
1418144.0,063020,06302015
1100663.0,474464,474464
920522.0,063020,06302015
922475.0,379169,379169
278041.0,253643,253643
906709.0,145793,14579341
6176.0,236325,236325
1001902.0,700086,700086
926423.0,361170,361170
1100663.0,341000,341000
1100663.0,297000,297000
1163370.0,244477,244477
745732.0,247083,24708358
1100663.0,165494,16549429
1100663.0,378000,378000
1100663.0,468744,468744
888504.0,522802,522802
1356949.0,507080,507080
1100663.0,363000,363000
1408075.0,134403,13440363
1413898.0,560111,560111
743238.0,823569,823569
939930.0,188498,188498
1100663.0,291000,291000
1410172.0,602332,602332
897075.0,709964,709964
1060391.0,174462,17446253
1129633.0,126287,126287
874866.0,980973,980973
1100663.0,176000,176000
29332.0,423807,423807
103379.0,182776,18277692
886835.0,153237,15323700
319815.0,666282,666282
1007330.0,957310,957310
874238.0,685912,685912
34067.0,334886,334886
1371446.0,260683,260683
794170.0,178299,17829909
896985.0,283347,283347
1021270.0,242372,242372
1499744.0,063020,06302015
1137861.0,063020,06302015
881524.0,112095,11209590
1585583.0,52748T,52748T10
1027884.0,101712,101712
906163.0,497957,497957
1401667.0,765209,765209
1289340.0,85916J,85916J40
1357615.0,153932,15393206
1037016.0,100112,100112
1518557.0,56064K,56064K30
915735.0,814680,814680
1264089.0,794981,79498164
1518557.0,56064K,56064K20
1164727.0,620217,62021790
931948.0,136663,13666392
350917.0,100912,100912
913077.0,102012,102012
1546381.0,74965F,74965F10
75677.0,109148,10914807
1255474.0,119750,11975095
47217.0,102971,10297121
1062047.0,131390,13139054
100493.0,232598,23259866
1083839.0,67066V,67066V
1036642.0,073120,07312011
1140859.0,274727,27472790
865570.0,073120,07312011
1059324.0,132639,13263961
1009626.0,081511,081511
1282637.0,680014,680014
1195737.0,670657,670657
32198.0,749034,749034
890897.0,67101Q,67101Q
878198.0,670979,670979
884624.0,909031,909031
102752.0,254428,254428
829224.0,368597,36859761
1171662.0,966141,966141
1090117.0,67071M,67071M
1018946.0,744993,744993
1131227.0,440543,44054310
1048477.0,200902,20090225
1093885.0,00763M,00763M10
1357326.0,00763M,00763M10
1383790.0,88575Y,88575Y10
1029023.0,871630,87163010
101788.0,912707,91270710
920231.0,893414,89341410
854240.0,056007,05600720
1590895.0,158464,15846400
792966.0,30779n,30779n10
1530766.0,454144,454144
1100663.0,390877,390877
1692415.0,517938,517938
1100663.0,464287,46428727
1515156.0,366689,366689
1602658.0,131078,131078
796534.0,127494,127494
1693577.0,56064y,56064y10
1682852.0,193907,19390725
1560672.0,400319,400319
1323648.0,100752,100752
1100663.0,507705,50770573
702513.0,133045,133045
1137883.0,474347,474347
1640266.0,942666,942666
315374.0,106541,106541
922864.0,161660,16166032
1423869.0,172833,172833
1057083.0,440281,440281
1040161.0,622755,622755
849146.0,265364,265364
355019.0,111462,111462
928340.0,237731,23773107
1092662.0,199249,199249
1347652.0,290862,290862
1447051.0,88145x,88145x10
1316835.0,202299,20229969
1253689.0,886148,886148
1578776.0,74431a,74431a10
1360214.0,413865,413865
1070296.0,31942s,31942s10
924383.0,701130,701130
842518.0,29911q,29911q20
1527166.0,371350,371350
1132651.0,139984,139984
1303942.0,764052,764052
1730984.0,106028,106028
1442626.0,596092,596092
1320350.0,182781,182781
1089511.0,579609,579609
1089872.0,408050,408050
1575515.0,137006,13700629
1274173.0,176784,17678415
1474903.0,174115,174115
1451505.0,139337,13933706
1774170.0,476841,476841
1635881.0,878302,878302
1524513.0,450465,450465
1579877.0,182953,18295327
1138118.0,335905,33590510
860730.0,168113,16811384
88790.0,177471,177471
1576018.0,131848,13184883
1370880.0,118458,11845842
1481792.0,758532,758532
793524.0,636826,636826
1409375.0,348576,348576
1100663.0,374704,374704
1574085.0,107086,10708609
763532.0,786490,786490
1505732.0,06654a,06654a10
766011.0,070921,070921
1465740.0,497886,49788671
1074902.0,50181p,50181p10
830122.0,399157,399157
1574085.0,109129,10912926
763907.0,33741h,33741h10
1393883.0,768736,768736
1579910.0,768492,768492
1722010.0,130785,130785
1767837.0,76525p,76525p10
1069996.0,399069,399069
771992.0,101619,10161926
886136.0,105447,105447
1577437.0,495717,495717
352825.0,166690,166690
310764.0,000080,000080
1398632.0,430880,43088010
1005010.0,167990,167990
1078271.0,151075,15107599
1467623.0,104771,10477103
1576018.0,108274,10827489
1100663.0,448800,448800
1408198.0,55354g,55354g10
1100663.0,46435U,46435U79
1069157.0,144582,14458270
1609702.0,135729,13572992
1650962.0,563568,56356810
1094739.0,153140,15314032
1161611.0,196050,19605001
1100663.0,819134,819134
1089143.0,361229,361229
1040792.0,F3540E,F3540E
1449732.0,969203,96920310
1100663.0,508402,508402
1108329.0,214687,21468797
1585608.0,47010C,47010C20
1609351.0,M11111,M1111111
1477294.0,000932,00093249
1332349.0,427825,42782550
1388430.0,12477x,12477x10
1422143.0,50127t,50127t10
1421461.0,46121y,46121y10
1384195.0,76680v,76680v10
1040971.0,78440x,78440x10
1464423.0,70931t,70931t10
1328143.0,00548a,00548a10
1439288.0,76169b,76169b10
830524.0,16150r,16150r10
1100663.0,46431w,46431w84
800166.0,243484,24348492
1691337.0,69324r,69324r10
860413.0,32055y,32055y20
1574460.0,862578,86257810
1108109.0,203668,20366811
835011.0,55303j,55303j10
1031029.0,794286,794286
1100663.0,213129,213129
1588972.0,955424,955424
1064642.0,112051,11205100
1100663.0,344278,34427874
1100663.0,405090,405090
717867.0,472319,47231910
921114.0,87612M,87612M10
1040956.0,000923,00092343
1001868.0,315653,31565310
47217.0,125750,12575010
775351.0,748349,74834910
59527.0,03634a,03634a
922612.0,806870,80687020
1004985.0,270319,27031910
900616.0,86724Q,86724Q10
845434.0,452919,45291910
902281.0,285324,28532410
1088022.0,05942K,05942K10
1076582.0,518567,51856710
946665.0,927914,92791410
946924.0,49842P,49842P10
932110.0,498326,49832610
740670.0,594087,594087
947549.0,922091,92209110
852220.0,020011,02001110
930885.0,256159,25615910
809803.0,871914,87191410
1060462.0,07556Q,07556Q10
1052245.0,297862,29786210
1091893.0,83169C,83169C10
1008136.0,043743,04374320
1046817.0,20450K,20450K10
1059581.0,38121K,38121K20
1010788.0,989929,98992910
1048789.0,31430F,31430F10
711425.0,64116F,64116F10
1020394.0,848623,84862310
19704.0,164541,16454140
86135.0,78648R,78648R20
1043497.0,225429,22542910
1084332.0,79549F,79549F10
86772.0,80218K,80218K10
12654.0,093644,09364410
948850.0,715338,71533810
38777.0,015271,01527110
924505.0,78388X,78388X10
806624.0,247909,24790910
53347.0,475070,47507018
935937.0,G87615,G8761510
1015868.0,901774,90177410
765880.0,421915,42191530
22626.0,203004,20300410
314346.0,078107,07810710
943318.0,25467V,25467V10
1025558.0,577717,57771710
924374.0,12542A,12542A20
915866.0,638882,63888210
831001.0,172967,17296770
928599.0,26432F,26432F10
7383.0,042170,04217010
817946.0,470760,47076010
793765.0,482498,48249810
764065.0,465200,465200
875523.0,537528,53752810
890319.0,876664,87666420
1059186.0,50217R,50217R10
771298.0,G3682L,G3682L10
1047385.0,847568,84756810
9779.0,303698,30369810
104834.0,938864,93886410
1001576.0,401566,40156610
1021917.0,471896,47189610
1011570.0,498904,49890410
854240.0,056007,05600730
1011671.0,671075,67107510
802967.0,045709,04570910
929994.0,04543L,04543L10
1001493.0,319983,31998310
1013595.0,783755,78375510
81318.0,747215,74721510
18568.0,2049H1,2049H109
68330.0,552885,55288510
70858.0,695148,69514810
880888.0,039381,03938110
1070494.0,S00422,S0042251
899042.0,252499,25249910
85974.0,782999,78299910
889899.0,518074,51807420
810536.0,577081,57708170
914978.0,208469,20846910
888952.0,344770,34477010
1014955.0,674416,67441610
893739.0,413833,41383310
1014552.0,23333L,23333L10
928753.0,750722,750722
826675.0,26817Q,26817Q10
1007297.0,003009,00300904
907111.0,368707,36870710
839426.0,208892,20889220
316236.0,386532,38653240
1064642.0,310301,310301
776867.0,141479,141479
1064641.0,146912,14691283
892160.0,249827,24982720
1141107.0,156008,15600857
1209466.0,131653,13165386
1383151.0,282091,282091
1209466.0,73935X,73935X82
1355007.0,223621,22362110
1100663.0,628913,628913
1368802.0,049303,04930310
74783.0,004308,00430810
52848.0,640657,640657
52848.0,932893,932893
1064641.0,166941,16694117
1064641.0,157800,15780023
1064642.0,650168,650168
1064641.0,160853,16085331
941775.0,237622,23762210
25305.0,224044,22404440
1090872.0,00486U,00486U10
855652.0,315282,31528210
1097609.0,928615,92861510
1163739.0,478665,478665
1276520.0,530217,53021739
929452.0,499049,49904910
886158.0,144006,14400630
1100663.0,120114,12011429
1705259.0,167506,16750653
1100663.0,105527,105527
1406587.0,533925,533925
1620280.0,91325V,91325V10
1100663.0,237007,23700791
1100663.0,384472,384472
1045520.0,218605,21860553
1100663.0,608264,608264
1100663.0,221716,221716
1316631.0,134700,13470089
1169486.0,404916,40491621
1006269.0,971017,971017
20520.0,155227,15522722
743316.0,136397,13639755
66740.0,350160,35016062
756620.0,357032,35703282
1015986.0,683974,68397410
1095600.0,061110,061110
93751.0,248759,24875959
1313918.0,244331,24433130
21344.0,114794,11479472
1281761.0,586642,58664255
1375205.0,151764,15176450
318996.0,126755,12675525
1562594.0,53633A,53633A10
1131062.0,67070F,67070F60
1195739.0,670656,67065670
785968.0,600527,60052730
886136.0,241445,241445
1005699.0,726825,726825
1095651.0,091514,091514
95052.0,083120,08312014
886125.0,119673,11967350
1034665.0,09253N,09253N10
701221.0,176970,17697055
912022.0,92112M,92112M10
882150.0,09255E,09255E10
29669.0,162437,16243767
1393612.0,410044,41004420
20520.0,179024,17902422
926864.0,139430,13943089
822416.0,191680,19168074
721371.0,230619,23061935
4281.0,861285,86128597
874501.0,147147,14714724
700564.0,108076,10807623
30697.0,310038,31003855
1010247.0,471171,471171
826083.0,108993,10899327
5513.0,314575,31457579
921500.0,800512,800512
1037016.0,132964,13296427
1318084.0,576478,576478
1191255.0,120855,12085505
731766.0,771452,77145219
12659.0,176084,17608407
1378946.0,221525,22152587
921744.0,289864,28986411
1054833.0,125585,12558579
804328.0,896104,89610431
882154.0,863422,863422
1002047.0,221820,22182088
1220754.0,668448,668448
818972.0,261932,26193240
1214816.0,135546,13554681
42582.0,188665,18866529
884624.0,999924,999924
8947.0,899294,899294
1800.0,917167,91716744
97476.0,674523,67452365
911160.0,205374,20537461
816761.0,102776,10277669
731802.0,109937,10993720
875045.0,231301,23130164
910108.0,106498,10649847
320193.0,506541,50654165
1130310.0,210604,21060499
790070.0,104477,10447773
1123658.0,123209,12320997
912750.0,159964,15996487
102212.0,915437,915437
23795.0,336603,336603
821189.0,158718,15871819
758004.0,285167,28516742
1282266.0,265754,26575463
743988.0,154853,15485363
20171.0,251626,25162691
923120.0,955667,955667
732717.0,340731,34073104
81033.0,278173,27817319
1087423.0,103465,10346544
732485.0,147581,14758100
64040.0,167576,16757620
1022079.0,100521,10052172
1053988.0,09254X,09254X10
110621.0,108940,10894012
888410.0,09254N,09254N10
4447.0,164324,16432469
1038190.0,09253P,09253P10
858655.0,664976,664976
1137440.0,09248J,09248J10
918608.0,659980,65998043
78536.0,546334,546334
1203464.0,565651,56565138
351077.0,204510,20451054
1424847.0,179571,17957160
1350593.0,114054,11405431
27419.0,382469,38246953
92122.0,419520,41952022
1067428.0,186990,18699095
38264.0,614839,614839
765880.0,237049,23704954
1124198.0,101872,10187276
70318.0,285991,28599177
835729.0,162535,16253599
868809.0,389461,38946119
6769.0,200847,20084764
1010775.0,101962,10196254
87347.0,650984,65098478
73124.0,133548,13354824
922717.0,722686,722686
811156.0,178864,17886468
101829.0,470931,47093104
936468.0,235718,23571852
72971.0,256523,25652362
857071.0,Q0269M,Q0269M10
948846.0,102952,10295220
46640.0,173454,17345447
701345.0,105018,10501852
318300.0,636416,636416
901832.0,995802,99580239
814453.0,146276,14627623
1126328.0,167942,16794263
856227.0,67062Q,67062Q40
1163739.0,267911,26791131
929058.0,274059,27405966
921847.0,365063,36506302
704051.0,119013,11901372
100885.0,278441,27844161
800166.0,331598,33159874
890897.0,67101Q,67101Q30
319240.0,986095,986095
75362.0,193698,19369896
914208.0,335477,33547785
816159.0,844035,844035
879101.0,317526,31752650
1163165.0,976158,97615841
1116132.0,166516,16651673
755001.0,691104,691104
813811.0,204482,20448206
1043277.0,126272,12627272
884905.0,177650,17765001
67716.0,108635,10863566
875159.0,297642,29764224
723125.0,705148,70514879
773910.0,339222,33922294
1311810.0,662455,662455
1164727.0,447849,44784906
38074.0,259556,25955615
1140859.0,265401,26540178
55785.0,288681,28868164
1177470.0,158691,15869114
1054374.0,256080,25608075
64670.0,601098,60109889
315852.0,114703,11470300
1050446.0,504453,504453
753308.0,294626,29462664
858877.0,294080,29408023
1276520.0,263263,26326385
863064.0,129542,12954291
1177702.0,920668,920668
1167467.0,09249H,09249H10
1159039.0,09248K,09248K10
46250.0,575512,575512
745732.0,121077,12107763
1074687.0,27826T,27826T10
1166691.0,152213,15221386
1015780.0,120683,12068342
792985.0,168668,16866845
892992.0,67061W,67061W10
1051741.0,151718,15171862
1306965.0,169659,16965944
897429.0,102676,10267688
895663.0,137787,13778772
316206.0,116831,11683191
796317.0,241033,241033
107263.0,446901,44690166
1013871.0,258101,25810188
874766.0,227077,22707720
1050915.0,129640,12964049
23082.0,136728,13672833
86144.0,227524,22752421
1085280.0,128800,12880065
1111711.0,250526,25052615
1039065.0,925859,925859
1170650.0,385108,38510839
1178819.0,156710,15671058
95521.0,115089,11508979
1334478.0,636089,636089
1032208.0,200175,20017555
51644.0,278182,27818263
1169055.0,180141,18014199
1458206.0,411003,41100359
100493.0,216118,21611863
1126659.0,121718,121718
1047122.0,308092,30809246
1059324.0,248697,24869721
45012.0,650304,65030477
874734.0,953918,953918
751652.0,105237,10523703
68505.0,123135,12313507
1288776.0,142585,14258514
898293.0,177486,17748695
60519.0,108573,10857394
1089642.0,280965,28096574
1122304.0,345633,34563343
1037676.0,150210,15021034
946823.0,916658,916658
4904.0,251775,25177569
35527.0,417680,41768019
701985.0,291149,29114971
36966.0,112208,11220801
811809.0,185280,18528016
1159297.0,264105,26410564
750686.0,446152,446152
1441236.0,910670,910670
709283.0,114518,11451844
877890.0,101547,10154733
1190935.0,72201B,72201B10
740260.0,127600,12760089
1176194.0,09249N,09249N10
824410.0,977669,977669
921503.0,708643,708643
1074690.0,27826E,27826E10
1178840.0,64123C,64123C10
866829.0,100096,10009674
1378453.0,894174,89417410
835948.0,09253R,09253R10
18926.0,218267,21826782
79879.0,108749,10874993
859737.0,325202,32520226
1089872.0,924412,924412
40545.0,573904,57390424
19745.0,536144,536144
882095.0,490891,49089122
703361.0,117796,11779650
40704.0,293317,29331790
1403565.0,373951,37395113
62996.0,206955,20695510
850693.0,201860,20186099
1017413.0,317903,31790378
741516.0,316785,316785
1365135.0,416319,41631975
896878.0,166262,16626243
106535.0,124779,12477978
10456.0,315210,31521062
1409493.0,390050,39005048
276209.0,550777,550777
1318484.0,781100,781100
912615.0,103890,10389074
738076.0,419885,41988527
895126.0,372684,37268428
1176196.0,09249S,09249S10
797871.0,142366,14236601
1004980.0,190062,19006286
773840.0,387456,38745635
51143.0,732215,73221566
872064.0,670973,67097360
1096061.0,287164,28716451
899881.0,379043,37904300
8063.0,531707,531707
311657.0,582252,582252
320187.0,257560,25756041
885725.0,758665,75866534
74208.0,127116,12711646
750004.0,110371,11037131
1166258.0,72369H,72369H10
217410.0,722140,72214058
883945.0,530482,530482
1268896.0,452760,45276018
719245.0,158695,15869513
1011006.0,706934,70693449
794367.0,297852,29785263
106040.0,191288,19128834
1368007.0,141708,14170847
31277.0,108877,10887782
941548.0,145264,14526454
97210.0,133498,13349809
844161.0,574303,574303
1099219.0,425869,42586956
1023514.0,520088,52008875
922224.0,221926,22192647
1215664.0,09255H,09255H10
887394.0,09254G,09254G10
829224.0,425338,42533892
862313.0,67062U,67062U10
879826.0,670985,67098510
812900.0,203151,20315184
1258623.0,27828Q,27828Q10
1137789.0,277754,27775421
1064728.0,293626,29362691
73309.0,221613,22161368
947397.0,110661,11066121
701818.0,100790,10079055
850209.0,122650,12265077
85408.0,151463,15146379
1100389.0,199238,19923822
912093.0,139998,13999885
1043219.0,379061,37906137
6281.0,189154,18915422
353944.0,171071,17107172
732712.0,163044,16304412
1058083.0,132266,13226687
717538.0,591193,591193
862831.0,667359,667359
814549.0,628288,628288
24741.0,866875,86687591
1062573.0,197423,19742352
708819.0,119440,11944038
890515.0,92112R,92112R10
1141107.0,114526,11452645
1288741.0,835922,835922
1159038.0,09249C,09249C10
812074.0,123751,12375193
864328.0,153007,15300724
20.0,151757,151757
1135971.0,157674,15767476
1007587.0,713759,713759
1445930.0,204892,20489280
780127.0,661351,661351
767920.0,195583,19558381
1087786.0,67069Y,67069Y10
78003.0,468160,46816086
1177218.0,67071Y,67071Y10
890801.0,145215,14521553
97745.0,278786,27878601
29915.0,589266,58926658
1058290.0,205587,20558736
731939.0,104763,10476317
98537.0,289063,289063
835403.0,143692,14369212
350563.0,114904,11490478
1166126.0,170451,17045166
31235.0,171620,17162071
